label,zcr,cent,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,mfcc_6,mfcc_7,mfcc_8,mfcc_9,mfcc_10
snare,0.32181663074712646,4624.668829877498,-454.2626037597656,24.194503784179688,6.540709972381592,0.6607232093811035,-5.955960750579834,-0.07366237789392471,-3.189450263977051,-1.7329298257827759,-4.819118976593018,-2.308150291442871
snare,0.06546897449712644,1714.840291422558,-451.73779296875,38.56245422363281,13.212809562683105,12.552505493164062,1.8533731698989868,4.60791015625,-5.114649772644043,-5.474170207977295,-9.770278930664062,-5.668720722198486
snare,0.16326553520114942,3683.946039024001,-536.511962890625,11.500288009643555,13.697375297546387,26.061613082885742,7.710766315460205,10.428297996520996,5.396124362945557,4.245862007141113,0.44874683022499084,4.207696914672852
snare,0.05419921875,2774.8205248323725,-409.0722961425781,28.840940475463867,14.625027656555176,25.833545684814453,15.801400184631348,15.097301483154297,7.200347423553467,6.067779064178467,1.2962300777435303,2.3784992694854736
snare,0.07851786997126436,3182.2453670346213,-394.3695373535156,38.551544189453125,11.780023574829102,22.47118377685547,1.2491995096206665,4.614068984985352,-5.0853190422058105,-1.1462205648422241,-5.560921669006348,-0.9335051774978638
snare,0.09001773527298851,2252.3094098855076,-529.3878173828125,43.531105041503906,11.454548835754395,11.212000846862793,-1.5712792873382568,1.7160437107086182,-4.558550834655762,-4.039103984832764,-6.351844310760498,-3.456728219985962
snare,0.07094670438218391,2117.006301554123,-501.4561767578125,56.87379455566406,10.166481971740723,11.100752830505371,-4.216592311859131,-4.153536319732666,-6.30610466003418,-3.099260091781616,-5.4812822341918945,-7.544033050537109
snare,0.09941855244252873,2033.2456023020618,-514.3069458007812,38.09437942504883,-37.424591064453125,-31.095237731933594,-21.83329200744629,-0.326301246881485,-2.873291015625,-0.43069618940353394,-3.5779011249542236,1.4087411165237427
snare,0.07094109195402298,2639.098809278886,-501.58746337890625,54.56021499633789,16.93427085876465,19.770845413208008,3.7635743618011475,5.1919426918029785,-3.093912363052368,-3.385502576828003,-8.549857139587402,-7.264350414276123
snare,0.06731546336206896,2373.140480294,-501.4104309082031,58.936058044433594,22.96473503112793,16.480566024780273,3.378373146057129,5.4775776863098145,0.5007151961326599,-0.8454836010932922,-4.361446857452393,-4.059617519378662
snare,0.059014682112068964,1850.4910341951315,-423.7472229003906,43.27043914794922,13.184441566467285,12.734892845153809,-2.2177200317382812,1.8259544372558594,-4.445709705352783,-3.734478712081909,-9.544231414794922,-7.505086421966553
snare,0.19426858836206898,3601.3705362032274,-475.40032958984375,33.55415725708008,3.491612672805786,-0.9271826148033142,-7.334413528442383,-0.4048087000846863,-3.9696826934814453,-2.1540894508361816,-4.196162700653076,-2.2738025188446045
snare,0.07447692169540229,2454.798242506718,-487.0575256347656,52.566593170166016,14.295098304748535,13.163039207458496,-1.695914387702942,6.329643726348877,-1.4977848529815674,-0.06925830990076065,-6.396224021911621,-5.538335800170898
snare,0.062292340158045974,1730.2824153727597,-479.1694641113281,33.303260803222656,10.499649047851562,16.11025619506836,2.296196699142456,8.096155166625977,-0.08252467960119247,0.7114027142524719,-5.913735389709473,-7.137720584869385
snare,0.08120061063218391,2562.669785092433,-540.182373046875,46.29081726074219,16.523731231689453,13.141691207885742,-3.172407388687134,0.36386582255363464,-3.873478412628174,-2.5983622074127197,-6.745612621307373,-7.3386454582214355
snare,0.08646506824712644,3037.1310443520592,-411.5001220703125,32.41520690917969,23.251129150390625,23.392765045166016,7.2093729972839355,9.357571601867676,-1.4086867570877075,-1.7586382627487183,-4.803950786590576,-3.5578525066375732
snare,0.0395788433908046,1979.0155910451517,-488.920654296875,51.883872985839844,10.547954559326172,10.909945487976074,-4.483637809753418,-4.8371453285217285,-10.511258125305176,-9.986653327941895,-9.802827835083008,-7.333392143249512
snare,0.25352460488505746,4261.139089367071,-474.901123046875,25.95171546936035,6.803718566894531,5.9393134117126465,-0.8010045886039734,3.1683566570281982,-2.2126762866973877,-2.5717551708221436,-4.764284610748291,-3.8486692905426025
snare,0.06968952047413793,1772.1354003759377,-437.8041076660156,40.59945297241211,11.6722412109375,7.015462875366211,-4.4713664054870605,-0.2902607023715973,-6.232213020324707,-5.879027843475342,-11.585851669311523,-5.047026634216309
snare,0.07532439834770115,1798.467462700098,-472.51361083984375,58.72129821777344,7.127678394317627,11.044693946838379,-3.6415107250213623,4.018526077270508,0.42641088366508484,2.3539249897003174,-0.18517430126667023,1.2933754920959473
snare,0.08597678699712644,2891.2595106046133,-480.1708068847656,37.69284439086914,14.898715019226074,24.66341781616211,11.014655113220215,11.953086853027344,4.024164199829102,3.4827330112457275,-2.352857828140259,-1.62760329246521
snare,0.07321973778735633,2495.1921683202127,-504.0700988769531,51.19480895996094,17.29517364501953,24.312488555908203,5.128378868103027,7.754909515380859,-2.2469594478607178,1.3662644624710083,-1.036281704902649,-1.3607444763183594
snare,0.19869679418103448,3826.0372403070446,-480.2179870605469,34.65076446533203,8.328194618225098,8.342830657958984,-5.63800573348999,0.6981699466705322,-3.2906198501586914,-0.3472975492477417,-3.891123056411743,-0.7946849465370178
snare,0.05176342492816092,1598.7997603533518,-486.5693359375,51.86870193481445,6.939462184906006,8.902551651000977,1.637252926826477,3.7039973735809326,-4.061919689178467,-0.34076979756355286,-0.8245769739151001,1.0333664417266846
snare,0.07351158405172414,2195.9108979322073,-473.4132995605469,67.56285858154297,4.691454887390137,3.1251564025878906,-11.411728858947754,-7.948063373565674,-11.089337348937988,-6.436155319213867,-6.1363630294799805,-4.812764644622803
snare,0.07979189116379311,2366.8827508230966,-520.2157592773438,62.588077545166016,9.462239265441895,7.542879581451416,-8.47519588470459,1.092030644416809,-2.2430307865142822,-1.8615820407867432,-8.362268447875977,-5.070168495178223
snare,0.05469311242816092,2473.9095929234927,-476.9345397949219,43.571449279785156,18.84427833557129,23.759366989135742,11.38531494140625,12.255496978759766,1.9800101518630981,-2.749659538269043,-7.725564002990723,-6.705804824829102
snare,0.10119207974137931,2877.16445597742,-514.33447265625,58.8325309753418,12.111915588378906,14.42861557006836,-2.7499375343322754,-0.09747314453125,-7.551794528961182,-6.985531330108643,-9.577054023742676,-6.956346035003662
snare,0.055046695402298854,1665.438902751572,-491.9735107421875,42.0474853515625,11.388769149780273,17.863380432128906,5.933852672576904,9.460783958435059,-0.5046337246894836,-3.463724136352539,-6.636003017425537,-2.9070146083831787
snare,0.06848284841954023,1903.7530255809295,-469.55914306640625,60.24000930786133,-2.9431068897247314,-13.093324661254883,-38.78987503051758,-21.986026763916016,-17.646625518798828,-4.732635021209717,-3.649909257888794,-1.6937967538833618
snare,0.04239628232758621,1451.0214538564844,-480.90313720703125,41.764251708984375,12.001547813415527,12.981043815612793,2.0816545486450195,3.1157429218292236,-3.6775217056274414,-4.157011032104492,-3.8451762199401855,-2.271796464920044
tom,0.053009383979885055,1879.7225680594431,-503.2342529296875,43.529441833496094,14.368831634521484,6.092562198638916,-4.963164329528809,0.35712313652038574,-2.1355278491973877,-0.6024407744407654,-3.909990072250366,-3.5407543182373047
tom,0.026103403376436782,992.7224441900673,-461.9737854003906,39.309696197509766,14.37421703338623,12.435925483703613,1.6166187524795532,1.5430257320404053,-2.1330320835113525,-1.978601336479187,-6.255568981170654,-4.722058296203613
tom,0.028129489942528736,1900.9023449072888,-475.34625244140625,53.35835266113281,28.253644943237305,34.37592697143555,20.314594268798828,19.269023895263672,13.752262115478516,10.630188941955566,4.375067234039307,1.1889314651489258
tom,0.042671291307471264,1382.590808426692,-522.229736328125,46.276668548583984,10.41332721710205,1.970672607421875,-5.257059097290039,-3.5543885231018066,-6.293415546417236,-5.338926792144775,-5.950305938720703,-4.306151866912842
tom,0.023953843390804596,1330.3282639686788,-506.0165710449219,15.836405754089355,12.645320892333984,19.044588088989258,5.9192399978637695,5.418846130371094,0.23502928018569946,-2.062246561050415,-5.117450714111328,-3.7387583255767822
